winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
Contino,Rioja Gran Reserva,2015,4.3,453.0,Espana,Rioja,40.45,Rioja Red,4.0,3.0
Bodegas Roda,Roda Reserva Rioja,2004,4.3,452.0,Espana,Rioja,81.35,Rioja Red,4.0,3.0
Bodegas Faustino,I Gran Reserva,1970,4.3,449.0,Espana,Rioja,206.91,Rioja Red,4.0,3.0
Ossian,Vinas Viejas Verdejo,2017,4.3,449.0,Espana,Castilla y Leon,42.0,Verdejo,3.0,3.0
Monte Real,Gran Reserva,1998,4.3,445.0,Espana,Rioja,34.9,Rioja Red,4.0,3.0
Hacienda Monasterio,Reserva,2013,4.3,431.0,Espana,Ribera del Duero,53.95,Ribera Del Duero Red,5.0,3.0
Remirez de Ganuza,Rioja Vina Coqueta,2008,4.3,429.0,Espana,Rioja,56.76032023,Rioja Red,4.0,3.0
Protos,Seleccion Finca el Grajo Viejo,2010,4.3,427.0,Espana,Ribera del Duero,62.74,Ribera Del Duero Red,5.0,3.0
St. Petroni,Vermello Vermu,N.V.,4.3,424.0,Espana,Galicia,10.89,Rioja Red,4.158426788816932,3.0
Pintia,Toro,2003,4.3,422.0,Espana,Toro,107.0,Toro Red,5.0,3.0
Marques de Murrieta,Capellania Reserva,2016,4.3,422.0,Espana,Rioja,32.33,Rioja White,3.0,3.0
Llanos Negros,Los Tabaqueros,2006,4.3,419.0,Espana,La Palma,21.95,Rioja Red,4.158426788816932,3.0
Finca Torremilanos,Torre Albeniz Reserva Ribera del Duero,2016,4.3,419.0,Espana,Ribera del Duero,28.85,Ribera Del Duero Red,5.0,3.0
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,1998,4.3,418.0,Espana,Rioja,160.0,Rioja Red,4.0,3.0
Aster,Finca El Otero,2016,4.3,411.0,Espana,Ribera del Duero,26.9,Ribera Del Duero Red,5.0,3.0
Comenge,Familia Comenge Reserva,2016,4.3,410.0,Espana,Ribera del Duero,21.3,Ribera Del Duero Red,5.0,3.0
Marques de Murrieta,Gran Reserva Rioja (Finca Ygay),2013,4.3,405.0,Espana,Rioja,42.0,Rioja Red,4.0,3.0
Bodegas Valduero,Tierra Alta de 2 Cotas Reserva,2014,4.3,407.0,Espana,Ribera del Duero,30.5,Ribera Del Duero Red,5.0,3.0
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,1989,4.3,404.0,Espana,Rioja,160.0,Rioja Red,4.0,3.0
Bodegas Aragonesas,Fagus de Coto de Hayas Garnacha,2017,4.3,398.0,Espana,Aragon,21.02,Grenache,5.0,3.0
Mustiguillo,Finca Terrerazo,2018,4.3,397.0,Espana,El Terrerazo,22.8,Red,4.0,3.0
Clos Erasmus,Laurel,2018,4.3,397.0,Espana,Priorato,36.57,Priorat Red,4.0,3.0
Alvaro Palacios,Finca Dofi,2009,4.3,384.0,Espana,Priorato,85.0,Priorat Red,4.0,3.0
Avancia,Godello,2019,4.3,375.0,Espana,Valdeorras,23.4,Rioja Red,4.158426788816932,3.0
Clos Mogador,Priorat,2005,4.3,375.0,Espana,Priorato,110.0,Priorat Red,4.0,3.0
Cepa 21,Malabrigo Ribera del Duero,2015,4.3,374.0,Espana,Ribera del Duero,53.5,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2017,4.3,371.0,Espana,Rioja,35.95,Rioja Red,4.0,3.0
Morca,Godina Garnacha,2019,4.3,370.0,Espana,Campo de Borja,16.25,Grenache,5.0,3.0
Vina Pedrosa,Perez Pascuas Gran Reserva Seleccion,2011,4.3,370.0,Espana,Ribera del Duero,498.614195,Ribera Del Duero Red,5.0,3.0
Marques de Tomares,Rioja Gran Reserva,2010,4.3,368.0,Espana,Rioja,25.95,Red,4.0,3.0
Sierra Cantabria,Coleccion Privada,2017,4.3,366.0,Espana,Rioja,29.01321846,Rioja Red,4.0,3.0
Vall Llach,Porrera Vi de Vila,2012,4.3,364.0,Espana,Priorato,40.5,Priorat Red,4.0,3.0
Quinta Sardonia,QS,2014,4.3,358.0,Espana,Castilla y Leon,35.85,Red,4.0,3.0
Comenge,Don Miguel Comenge Reserva,2011,4.3,355.0,Espana,Ribera del Duero,38.4,Ribera Del Duero Red,5.0,3.0
Abadal,3.9,2017,4.3,345.0,Espana,Pla de Bages,20.65,Red,4.0,3.0
Bodega Numanthia,Numanthia,2016,4.3,345.0,Espana,Toro,39.53,Toro Red,5.0,3.0
Pago de Vallegarcia,Montes de Toledo Syrah,2018,4.3,344.0,Espana,Castilla,25.31,Syrah,4.0,3.0
Alvaro Palacios,Vi de Vila Gratallops,2018,4.3,344.0,Espana,Priorato,53.95,Priorat Red,4.0,3.0
Hermanos Pecina,Finca Iscorta Gran Reserva,2010,4.3,334.0,Espana,Rioja,27.0,Rioja Red,4.0,3.0
Abadia Retuerta,Le Domaine Blanco de Guarda,2016,4.3,327.0,Espana,Sardon de Duero,36.95,Rioja Red,4.158426788816932,3.0
Biniagual,Finca Biniagual Veran,2017,4.3,322.0,Espana,Binissalem-Mallorca,26.5,Red,4.0,3.0
Breca,Brega Garnacha,2017,4.3,317.0,Espana,Calatayud,27.9,Grenache,5.0,3.0
Pintia,Toro,2001,4.3,315.0,Espana,Toro,189.45,Toro Red,5.0,3.0
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2010,4.3,312.0,Espana,Rioja,90.0,Rioja Red,4.158426788816932,3.0
Abadia Retuerta,Le Domaine Blanco de Guarda,2018,4.3,309.0,Espana,Sardon de Duero,34.1,Rioja Red,4.158426788816932,3.0
Pradorey,Elite,2017,4.3,301.0,Espana,Ribera del Duero,35.51,Ribera Del Duero Red,4.158426788816932,3.0
Terras Gauda,La Mar,2018,4.3,301.0,Espana,Rias Baixas,27.7,Albarino,4.158426788816932,3.0
Abadia Retuerta,Pago Garduna,2015,4.3,299.0,Espana,Castilla y Leon,75.0,Syrah,4.158426788816932,3.0
Bodegas Faustino,I Gran Reserva,1982,4.3,298.0,Espana,Rioja,425.0,Rioja Red,4.158426788816932,3.0
Teso La Monja,Victorino,2018,4.3,298.0,Espana,Toro,35.51,Toro Red,4.158426788816932,3.0
Ramon Bilbao,Mirto,2015,4.3,297.0,Espana,Rioja,33.9,Rioja Red,4.158426788816932,3.0
Marques de Riscal,Rioja Reserva,1994,4.3,296.0,Espana,Rioja,65.0,Rioja Red,4.158426788816932,3.0
Antidoto,La Hormiga de Antidoto,2018,4.3,293.0,Espana,Ribera del Duero,45.0,Ribera Del Duero Red,4.158426788816932,3.0
Alvaro Palacios,Finca Dofi,2018,4.3,292.0,Espana,Priorato,84.9,Priorat Red,4.158426788816932,3.0
Jaro,Chafandin,2015,4.3,290.0,Espana,Ribera del Duero,27.85,Ribera Del Duero Red,4.158426788816932,3.0
Pago de Los Capellanes,Reserva Tinto,2018,4.3,287.0,Espana,Ribera del Duero,30.99,Ribera Del Duero Red,4.158426788816932,3.0
Clos Mogador,Nelin Priorat,2016,4.3,290.0,Espana,Priorato,36.5,Rioja Red,4.158426788816932,3.0
Bodega Tesalia,Arcos de la Frontera,2017,4.3,284.0,Espana,Andalucia,25.9,Red,4.158426788816932,3.0
Pazo de Rubianes,Albarino,2020,4.3,281.0,Espana,Rias Baixas,13.75,Albarino,4.158426788816932,3.0
Allende,Calvario Rioja,2006,4.3,279.0,Espana,Rioja,53.35,Rioja Red,4.158426788816932,3.0
Mas d'en Gil,Clos Fonta Priorat,2014,4.3,278.0,Espana,Priorato,54.5,Priorat Red,4.158426788816932,3.0
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2014,4.3,275.0,Espana,Rioja,90.15,Rioja Red,4.158426788816932,3.0
Godeval,Cepas Vellas Godello,2019,4.3,272.0,Espana,Valdeorras,18.48,Rioja Red,4.158426788816932,3.0
Contino,Vina del Olivo,2007,4.3,272.0,Espana,Rioja,92.0,Rioja Red,4.158426788816932,3.0
Dominio del Bendito,Las Sabias,2017,4.3,270.0,Espana,Toro,22.55,Toro Red,4.158426788816932,3.0
Clos Galena,Galena,2016,4.3,264.0,Espana,Priorato,17.95,Priorat Red,4.158426788816932,3.0
Alvaro Palacios,Finca Dofi,2010,4.3,263.0,Espana,Priorato,85.0,Priorat Red,4.158426788816932,3.0
Bosque de Matasnos,Bosque de Matasnos Etiqueta Blanca,2019,4.3,260.0,Espana,Ribera del Duero,26.9,Ribera Del Duero Red,4.158426788816932,3.0
Contino,Vina del Olivo,2011,4.3,260.0,Espana,Rioja,63.95,Rioja Red,4.0,3.0
Bodegas Olarra,Cerro Anon Rioja Gran Reserva,2015,4.3,258.0,Espana,Rioja,12.9,Rioja Red,4.0,3.0
Castell d'Encus,Ekam,2019,4.3,257.0,Espana,Costers del Segre,24.61,Rioja Red,4.158426788816932,3.0
Dominio de Atauta,Llanos del Almendro Ribera del Duero,2009,4.3,251.0,Espana,Ribera del Duero,107.74,Ribera Del Duero Red,5.0,3.0
Martinet,Clos Martinet,2004,4.3,249.0,Espana,Priorato,162.5,Priorat Red,4.0,3.0
Ordonez,Vatan Tinta de Toro,2018,4.3,247.0,Espana,Toro,33.6,Toro Red,5.0,3.0
Enate,Chardonnay Fermentado en Barrica,2020,4.3,244.0,Espana,Somontano,16.9,Chardonnay,4.0,3.0
Scala Dei,Masdeu,2013,4.3,242.0,Espana,Priorato,84.9,Priorat Red,4.0,3.0
Francisco Barona,Ribera Del Duero,2019,4.3,242.0,Espana,Ribera del Duero,30.9,Ribera Del Duero Red,5.0,3.0
Dominio do Bibei,Lapola,2017,4.3,241.0,Espana,Ribeira Sacra,21.8,Rioja Red,4.158426788816932,3.0
Taron,Pantocrator,2010,4.3,241.0,Espana,Rioja Alta,19.9,Rioja Red,4.0,3.0
Castillo de Cuzcurrita,Senorio de Cuzcurrita Rioja,2017,4.3,239.0,Espana,Rioja,24.36779265,Rioja Red,4.0,3.0
Castillo Perelada,Finca Malaveina,2018,4.3,239.0,Espana,Emporda,18.88,Red,4.0,3.0
Orben,Malpuesto,2017,4.3,239.0,Espana,Rioja,30.3,Rioja Red,4.0,3.0
Penafiel,Silencio de Miros Ribera Del Duero,2015,4.3,239.0,Espana,Ribera del Duero,42.35,Ribera Del Duero Red,5.0,3.0
Abadia Retuerta,Pago Valdebellon,2014,4.3,237.0,Espana,Sardon de Duero,64.5,Cabernet Sauvignon,4.0,3.0
Clos Figueras,Clos Figueres,2012,4.3,237.0,Espana,Priorato,49.61,Priorat Red,4.0,3.0
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,1995,4.3,234.0,Espana,Rioja,145.0,Rioja Red,4.0,3.0
Jorge Ordonez,No. 2 Victoria,2017,4.3,232.0,Espana,Malaga,21.4,Rioja Red,4.158426788816932,3.0
Ontanon,Queiron Mi Lugar,2018,4.3,232.0,Espana,Rioja,21.5,Rioja Red,4.0,3.0
Remelluri,Rioja Blanco,2016,4.3,227.0,Espana,Rioja,55.0,Rioja White,3.0,3.0
Familia Torres,Purgatori Costers del Segre,2018,4.3,228.0,Espana,Costers del Segre,27.9,Red,4.0,3.0
Sonsierra,Perfume de Sonsierra,2014,4.3,227.0,Espana,Rioja Alta,28.5,Rioja Red,4.0,3.0
Jaro,Chafandin,2011,4.3,223.0,Espana,Ribera del Duero,25.65,Ribera Del Duero Red,5.0,3.0
Artadi,Valdegines,2017,4.3,223.0,Espana,Vino de Espana,43.95,Tempranillo,4.0,2.0
Martinet,Clos Martinet,2017,4.3,222.0,Espana,Priorato,60.45,Priorat Red,4.0,3.0
Vins Miquel Gelabert,Chardonnay Roure,2018,4.3,221.0,Espana,Pla i Llevant,30.3,Chardonnay,4.0,3.0
Contino,Rioja Graciano,2015,4.3,220.0,Espana,Rioja,62.5,Rioja Red,4.0,3.0
Clos Figueras,Clos Figueres,2016,4.3,219.0,Espana,Priorato,57.49,Priorat Red,4.0,3.0
Martinet,Clos Martinet,2010,4.3,218.0,Espana,Priorato,127.2,Priorat Red,4.0,3.0
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,1994,4.3,216.0,Espana,Rioja,182.0,Rioja Red,4.0,3.0
Tresmano - Tr3smano,Vendimia,2018,4.3,215.0,Espana,Ribera del Duero,34.25,Ribera Del Duero Red,5.0,3.0
Bodega Tesalia,ARX Arcos de la Frontera,2018,4.3,215.0,Espana,Andalucia,15.9,Red,4.0,3.0
Losada,La Bienquerida,2017,4.3,213.0,Espana,Bierzo,37.35,Mencia,3.0,3.0
Vina Pedrosa,Perez Pascuas Gran Reserva Seleccion,2012,4.3,211.0,Espana,Ribera del Duero,259.0,Ribera Del Duero Red,5.0,3.0
Chivite,Navarra Reserva Coleccion 125,2015,4.3,211.0,Espana,Navarra,20.5,Red,4.0,3.0
Bodega de Bardos,Suprema 30 Meses,2012,4.3,210.0,Espana,Ribera del Duero,24.0,Ribera Del Duero Red,5.0,3.0
Alvaro Palacios,Finca Dofi,2007,4.3,209.0,Espana,Priorato,80.0,Priorat Red,4.0,3.0
Venus la Universal,Venus,2009,4.3,207.0,Espana,Montsant,59.55,Montsant Red,4.0,3.0
Vall Llach,Porrera Vi de Vila,2016,4.3,205.0,Espana,Priorato,50.67,Priorat Red,4.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2001,4.3,202.0,Espana,Rioja,91.0,Rioja Red,4.0,3.0
Alvaro Palacios,Finca Dofi,2000,4.3,202.0,Espana,Priorato,88.0,Priorat Red,4.0,3.0
Clos Figueras,Clos Figueres,2015,4.3,201.0,Espana,Priorato,70.89,Priorat Red,4.0,3.0
Casa Castillo,Pie Franco,2016,4.3,200.0,Espana,Jumilla,59.9,Monastrell,5.0,3.0
El Grillo y La Luna,Grillo,2012,4.3,200.0,Espana,Somontano,32.9,Red,4.0,3.0
Tridente,Prieto Picudo,2016,4.3,198.0,Espana,Castilla y Leon,21.4,Red,4.0,3.0
Ferrer Bobet,Seleccio Especial Vinyes Velles,2014,4.3,197.0,Espana,Priorato,64.0,Priorat Red,4.0,3.0
Marques de Grinon,Emeritvs (Emeritus),2011,4.3,197.0,Espana,Dominio de Valdepusa,47.0,Red,4.0,3.0
Remelluri,Rioja Blanco,2014,4.3,196.0,Espana,Rioja,60.25,Rioja White,3.0,3.0
De Moya,Sofia,2018,4.3,195.0,Espana,Valencia,15.9,Red,4.0,3.0
Campillo,Finca Cuesta Clara Raro Reserva,2011,4.3,194.0,Espana,Rioja,32.0,Rioja Red,4.0,3.0
Artadi,Pagos Viejos,2013,4.3,193.0,Espana,Vino de Espana,62.5,Tempranillo,4.0,2.0
Tomas Postigo,Fermentado En Barrica Blanco,2017,4.3,193.0,Espana,Castilla y Leon,24.5,Verdejo,3.0,3.0
Martinet,Clos Martinet,2006,4.3,192.0,Espana,Priorato,110.0,Priorat Red,4.0,3.0
Mas Doix,Doix,2012,4.3,191.0,Espana,Priorato,82.0,Priorat Red,4.0,3.0
Abadia Retuerta,Pago Valdebellon,2010,4.3,191.0,Espana,Sardon de Duero,55.0,Cabernet Sauvignon,4.0,3.0
Clos d'Agon,Tinto,2014,4.3,190.0,Espana,Cataluna,36.5,Red,4.0,3.0
Abadia Retuerta,Le Domaine Blanco de Guarda,2014,4.3,190.0,Espana,Sardon de Duero,123.82,Rioja Red,4.158426788816932,3.0
Martinet,Clos Martinet,2013,4.3,189.0,Espana,Priorato,114.6,Priorat Red,4.0,3.0
Artadi,Pagos Viejos,2001,4.3,189.0,Espana,Vino de Espana,130.0,Tempranillo,4.0,2.0
Garmon,Ribera del Duero,2018,4.3,188.0,Espana,Ribera del Duero,33.5,Ribera Del Duero Red,5.0,3.0
Bodegas Valduero,Ribera Del Duero Gran Reserva,2010,4.3,187.0,Espana,Ribera del Duero,62.8,Ribera Del Duero Red,5.0,3.0
Bodegas Mauro,Godello Blanco,2017,4.3,186.0,Espana,Bierzo,34.5,Rioja Red,4.158426788816932,3.0
Dominio de Es,Vinas Viejas de Soria Ribera Del Duero,2014,4.3,184.0,Espana,Ribera del Duero,92.24,Ribera Del Duero Red,5.0,3.0
Pago de Vallegarcia,Hipperia Red Blend,2016,4.3,184.0,Espana,Castilla,36.11130718,Red,4.0,3.0
Clos d'Agon,Tinto,2015,4.3,184.0,Espana,Cataluna,56.92,Red,4.0,3.0
Martinet,Clos Martinet,2012,4.3,178.0,Espana,Priorato,117.3,Priorat Red,4.0,3.0
Jean Leon,Vinya La Scala Gran Reserva Cabernet Sauvignon,2013,4.3,177.0,Espana,Penedes,41.9,Cabernet Sauvignon,4.0,3.0
Bodegas Ateca,Atteca Armas Garnacha Old Vines,2017,4.3,176.0,Espana,Calatayud,32.9,Grenache,5.0,3.0
Enate,Syrah (Shiraz),2016,4.3,175.0,Espana,Somontano,23.5,Syrah,4.0,3.0
Bodega Campo Eliseo,Campo Eliseo,2009,4.3,175.0,Espana,Toro,48.5,Toro Red,5.0,3.0
Leda,Vinas Viejas Tempranillo,2017,4.3,174.0,Espana,Castilla y Leon,28.38,Tempranillo,4.0,2.0
Contino,Rioja Graciano,2016,4.3,174.0,Espana,Rioja,64.75,Rioja Red,4.0,3.0
Bodegas Ximenez-Spinola,Delicado Cosecha Pedro Ximenez,2017,4.3,172.0,Espana,Jerez Pedro Ximenes (PX),19.9,Pedro Ximenez,5.0,1.0
Do Ferreiro (Bodegas Gerardo Mendez),Cepas Vellas Rias Baixas Albarino,2019,4.3,172.0,Espana,Rias Baixas,33.95,Albarino,3.0,3.0
Vinyes Domenech,Teixar,2012,4.3,171.0,Espana,Montsant,42.25,Montsant Red,4.158426788816932,3.0
Fernandez de Pierola,Vitium Reserva,2010,4.3,171.0,Espana,Rioja,27.8,Rioja Red,4.158426788816932,3.0
De Muller,Lo Cabalo Reserva,2015,4.3,171.0,Espana,Priorato,26.9,Priorat Red,4.158426788816932,3.0
Vina Pedrosa,Perez Pascuas Gran Reserva Seleccion,2014,4.3,171.0,Espana,Ribera del Duero,245.53,Ribera Del Duero Red,4.158426788816932,3.0
Monteabellon,Finca Matambres,2016,4.3,170.0,Espana,Ribera del Duero,28.3,Ribera Del Duero Red,4.158426788816932,3.0
Oxer Wines,Suzzane Rioja,2016,4.3,168.0,Espana,Rioja,37.29,Rioja Red,4.158426788816932,3.0
Pepe Mendoza Casa Agricola,Giro de Abargues,2019,4.3,167.0,Espana,Alicante,23.5,Red,4.158426788816932,3.0
De Moya,Sofia,2016,4.3,166.0,Espana,Valencia,18.9,Red,4.158426788816932,3.0
Vinos Guerra,Reserva Vermouth Rojo,N.V.,4.3,166.0,Espana,Bierzo,8.95,Rioja Red,4.158426788816932,3.0
Neo,Punta Esencia,2011,4.3,163.0,Espana,Ribera del Duero,32.45,Ribera Del Duero Red,4.158426788816932,3.0
Cruz de Alba,Finca Los Hoyales Ribera del Duero,2013,4.3,163.0,Espana,Ribera del Duero,41.28,Ribera Del Duero Red,4.158426788816932,3.0
Castano,Casa Cisca Monastrell,2010,4.3,161.0,Espana,Yecla,33.77,Monastrell,4.158426788816932,3.0
Scala Dei,Pla dels Angels Rosado,2019,4.3,160.0,Espana,Priorato,23.0,Rioja Red,4.158426788816932,3.0
Vina Pedrosa,Gran Reserva,2009,4.3,159.0,Espana,Ribera del Duero,67.0,Ribera Del Duero Red,4.158426788816932,3.0
Terra d'Uro,Uro,2015,4.3,155.0,Espana,Toro,31.45,Toro Red,4.158426788816932,3.0
Zarate,Tras da Vina Albarino,2018,4.3,155.0,Espana,Rias Baixas,33.67,Albarino,4.158426788816932,3.0
Agusti Torello Mata,Cava Kripta Gran Reserva Brut Nature,2006,4.3,155.0,Espana,Cava,87.39,Cava,4.158426788816932,3.0
La Rioja Alta,Rioja Gran Reserva 904,1989,4.3,154.0,Espana,Rioja,150.0,Rioja Red,4.158426788816932,3.0
Vizcarra,Ribera del Duero Torralvo,2016,4.3,153.0,Espana,Ribera del Duero,45.48,Ribera Del Duero Red,4.158426788816932,3.0
Mas d'en Gil,Clos Fonta Priorat,2007,4.3,153.0,Espana,Priorato,125.0,Priorat Red,4.158426788816932,3.0
Vinyes Domenech,Teixar,2014,4.3,151.0,Espana,Montsant,39.5,Montsant Red,4.158426788816932,3.0
Allende,Calvario Rioja,2004,4.3,150.0,Espana,Rioja,90.0,Rioja Red,4.158426788816932,3.0
Recaredo,Serral del Vell Brut Nature,2013,4.3,149.0,Espana,Cava,44.41,Cava,4.158426788816932,3.0
Noelia Bebelia,Albarino,2019,4.3,150.0,Espana,Rias Baixas,21.5,Albarino,4.158426788816932,3.0
Marti Fabra,Masia Carreras Negre,2018,4.3,149.0,Espana,Emporda,20.59,Red,4.158426788816932,3.0
St. Petroni,Branco Vermu,N.V.,4.3,148.0,Espana,Galicia,13.95,Rioja Red,4.158426788816932,3.0
Palmeri Sicilia,Palmeri Navalta Garnacha,2016,4.2,151.0,Espana,Campo de Borja,28.9,Grenache,5.0,3.0
Remelluri,Rioja Blanco,2015,4.3,146.0,Espana,Rioja,56.89,Rioja White,3.0,3.0
Pradorey,Elite,2018,4.3,145.0,Espana,Ribera del Duero,30.91666667,Ribera Del Duero Red,5.0,3.0
Ukan Winery,Tinto,2018,4.3,145.0,Espana,Rioja Alavesa,39.9,Rioja Red,4.0,3.0
Tinto Pesquera,Reserva,2002,4.3,144.0,Espana,Ribera del Duero,65.0,Ribera Del Duero Red,5.0,3.0
Tinto Pesquera,Gran Reserva,1995,4.3,142.0,Espana,Ribera del Duero,146.05,Ribera Del Duero Red,5.0,3.0
Mas Que Vinos,La Plazuela,2015,4.3,141.0,Espana,Castilla,44.05,Red,4.0,3.0
Arzuaga,Gran Reserva Ribera del Duero,2014,4.3,140.0,Espana,Ribera del Duero,62.56,Ribera Del Duero Red,5.0,3.0
Bodegas Estraunza,Solar de Estraunza Reserva,2014,4.3,140.0,Espana,Rioja,9.8840336,Tempranillo,4.0,2.0
Beronia,III a.C,2011,4.3,140.0,Espana,Rioja,46.16,Rioja Red,4.0,3.0
Valquejigoso,V2 Tinto,2007,4.3,140.0,Espana,Madrid,48.537665,Red,4.0,3.0
Bodega Contador (Benjamin Romeo),La Vina de Andres Romeo Rioja,2011,4.3,139.0,Espana,Rioja,97.5,Rioja Red,4.0,3.0
Telmo Rodriguez,Matallana,2014,4.3,138.0,Espana,Ribera del Duero,42.0,Ribera Del Duero Red,5.0,3.0
Pujanza,Rioja Norte,2010,4.3,138.0,Espana,Rioja,75.0,Rioja Red,4.0,3.0
Bodegas Roda,Roda I Reserva Rioja,2000,4.3,137.0,Espana,Rioja,85.0,Rioja Red,4.0,3.0
Sei Solo,Tinto,2016,4.3,137.0,Espana,Ribera del Duero,52.8,Ribera Del Duero Red,5.0,3.0
Bodegas Mas Alta,Artigas,2019,4.3,136.0,Espana,Priorato,20.4,Priorat Red,4.0,3.0
Jaro,Chafandin,2017,4.3,136.0,Espana,Ribera del Duero,26.29029505,Ribera Del Duero Red,5.0,3.0
Bodegas 6o Elemento - Vino Sexto Elemento,Tinto,2018,4.3,136.0,Espana,Valencia,19.9,Red,4.0,3.0
Bodegas Mauro,Godello Blanco,2015,4.3,135.0,Espana,Bierzo,92.45,Rioja Red,4.158426788816932,3.0
De Moya,Julia,2018,4.3,135.0,Espana,Valencia,17.95,Monastrell,5.0,3.0
Martinet,Clos Martinet,2003,4.3,135.0,Espana,Priorato,130.5,Priorat Red,4.0,3.0
Lustau,Jerez-Xeres-Sherry 30 Year Old Oloroso VORS,N.V.,4.3,135.0,Espana,Jerez-Xeres-Sherry,39.0,Sherry,4.0,3.0
Gomez Cruzado,Pancrudo,2019,4.3,134.0,Espana,Rioja,34.9,Rioja Red,4.0,3.0
Pittacum,Aurea,2012,4.3,133.0,Espana,Bierzo,28.5,Mencia,3.0,3.0
Bodega Sommos,Coleccion Syrah,2017,4.3,133.0,Espana,Somontano,25.89,Syrah,4.0,3.0
Celler de Capcanes,Flor de Primavera Peraj Ha'abib,2018,4.3,133.0,Espana,Montsant,27.5,Montsant Red,4.0,3.0
Losada,Altos de Losada El Cepon,2017,4.3,132.0,Espana,Bierzo,35.9,Mencia,3.0,3.0
Remelluri,Rioja Blanco,2013,4.3,131.0,Espana,Rioja,63.53,Rioja White,3.0,3.0
Arinzano,Gran Vino Blanco,2014,4.3,131.0,Espana,Arinzano,112.76,Chardonnay,4.0,3.0
Pago del Vostal,Crianza Vendimia Seleccionada,2018,4.3,130.0,Espana,Ribera del Duero,18.95,Ribera Del Duero Red,5.0,3.0
De Muller,Vermouth Reserva,N.V.,4.3,129.0,Espana,Tarragona,10.45,Rioja Red,4.158426788816932,3.0
Vizcarra,Ribera del Duero Torralvo,2015,4.3,128.0,Espana,Ribera del Duero,40.95,Ribera Del Duero Red,5.0,3.0
Telmo Rodriguez,Matallana,2016,4.3,128.0,Espana,Ribera del Duero,39.75,Ribera Del Duero Red,5.0,3.0
Bodegas Valduero,Finca Azaya Premium,2015,4.3,128.0,Espana,Castilla y Leon,23.44,Ribera Del Duero Red,5.0,3.0
Espectacle del Montsant,Tinto,2015,4.3,127.0,Espana,Montsant,133.34,Montsant Red,4.0,3.0
Neo,Ribera del Duero Tinto,2005,4.3,126.0,Espana,Ribera del Duero,35.0,Ribera Del Duero Red,5.0,3.0
Martinet,Clos Martinet,2018,4.3,125.0,Espana,Priorato,57.5,Priorat Red,4.0,3.0
Habla,No. 20,2016,4.3,124.0,Espana,Extremadura,23.95,Red,4.0,3.0
Remelluri,Rioja Blanco,2011,4.3,123.0,Espana,Rioja,77.9,Rioja White,3.0,3.0
Gomez Cruzado,Montes Obarenes Seleccion Terroir,2015,4.3,122.0,Espana,Rioja,97.35,Rioja White,3.0,3.0
Martinet,Els Escurcons,2015,4.3,122.0,Espana,Priorato,84.95,Priorat Red,4.0,3.0
Mas d'en Gil,Clos Fonta Priorat,2015,4.3,122.0,Espana,Priorato,53.9,Priorat Red,4.0,3.0
Rodriguez de Vera,Tinto,2015,4.3,122.0,Espana,Almansa,12.19,Red,4.0,3.0
Callejuela,La Casilla Amontillado,N.V.,4.3,122.0,Espana,Jerez-Xeres-Sherry,43.95,Sherry,4.0,3.0
El Maestro Sierra,Palo Cortado,N.V.,4.3,119.0,Espana,Jerez Palo Cortado,85.4,Sherry,4.0,3.0
Torre de Ona,Martelo Reserva,2015,4.3,119.0,Espana,Rioja,23.43,Rioja Red,4.0,3.0
Cims de Porrera,Classic,2010,4.3,118.0,Espana,Priorato,43.24,Priorat Red,4.0,3.0
Bodegas Naluar & Acediano,Acediano,2018,4.3,120.0,Espana,Ribera del Duero,35.0,Ribera Del Duero Red,5.0,3.0
Ostatu,Gloria Rioja,2010,4.3,117.0,Espana,Rioja Alavesa,54.52,Rioja Red,4.0,3.0
Paco & Lola,Vintage Albarino,2013,4.3,117.0,Espana,Rias Baixas,24.0,Albarino,3.0,3.0
Valdespino,Cardenal Palo Cortado VORS,N.V.,4.3,116.0,Espana,Jerez Palo Cortado,176.5,Sherry,4.0,3.0
Pago de Vallegarcia,Vallegarcia Viognier,2019,4.3,114.0,Espana,Castilla,18.5,Rioja Red,4.158426788816932,3.0
Valtravieso,Finca la Atalaya Reserva,2017,4.3,114.0,Espana,Ribera del Duero,23.5,Ribera Del Duero Red,5.0,3.0
Bodegas Amaren,Tempranillo Reserva,2002,4.3,112.0,Espana,Rioja,28.0,Rioja Red,4.0,3.0
Vinas del Vero,Blecua Somontano,2011,4.3,112.0,Espana,Somontano,73.9,Red,4.0,3.0
Clos Mogador,Priorat,2000,4.3,111.0,Espana,Priorato,100.0,Priorat Red,4.0,3.0
Contino,Rioja Graciano,2017,4.3,111.0,Espana,Rioja,62.9,Rioja Red,4.0,3.0
Artadi,Grandes Anadas Rioja,1999,4.3,111.0,Espana,Rioja,265.0,Rioja Red,4.0,3.0
